"Account Receivable and Payable data from a large manufacturer called WMS Pte Ltd, which has global operations. ",,,,,,,,,,,,





Header ,Description,,,,,,,,,,,
Country,WMS Country of operation,,,,,,,,,,,
Partner,Name of Partner,,,,,,,,,,,
ParternType,Customer or Supplier.  Customer for sales invoices and partner for purchases invoices.  Credit and Debit notes also included in the dataset,,,,,,,,,,,
Bank,Bank of WMS in the Coutry of Operation,,,,,,,,,,,
BankAccount,Bank Account of WMS in the Coutry of Operation,,,,,,,,,,,
invoiceNumber,,,,,,,,,,,,
InvoiceDate,,,,,,,,,,,,
DueDate,,,,,,,,,,,,
PaymentTerms,Days allowed for the invoice to be paid,,,,,,,,,,,
InvoiceCurrency,,,,,,,,,,,,
InvoiceAmount,,,,,,,,,,,,
SettlmentCurrency,,,,,,,,,,,,
CurrencyPair,,,,,,,,,,,,
SettlementAmount,,,,,,,,,,,,
SettledAmountUSD,Everything should be changed in the reporting currency ,,,,,,,,,,,
SettledDate,,,,,,,,,,,,
DocumentType,"Type of invoice: sales, purchase, credit or debit note",,,,,,,,,,,
Country,Partner,ParternType,Bank,BankAccount,invoiceNumber,InvoiceDate,DueDate,PaymentTerms,InvoiceCurrency,InvoiceAmount,SettlmentCurrency,CurrencyPair,SettlementAmount,SettledAmountUSD,SettledDate,DocumentType
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,2498730793,5/9/2019,6/8/2019,30,CHF,29.813,CHF,CHF/CHF,29.81,27.96,5/28/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,6681773971,5/3/2019,6/2/2019,30,CHF,87.399,CHF,CHF/CHF,87.4,81.96,5/30/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,726197215,4/16/2019,5/16/2019,30,CHF,46.134,CHF,CHF/CHF,46.13,43.26,5/30/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,4109647962,5/7/2019,6/6/2019,30,CHF,36.86,CHF,CHF/CHF,36.86,34.57,6/7/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,2702926487,5/23/2019,6/22/2019,30,CHF,34.456,CHF,CHF/CHF,34.46,32.32,6/7/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,7516273546,6/3/2019,7/3/2019,30,CHF,27.6,CHF,CHF/CHF,27.6,25.88,6/13/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,2346924915,5/12/2019,6/11/2019,30,CHF,35.87,CHF,CHF/CHF,35.87,33.64,6/14/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,8711888873,5/23/2019,6/22/2019,30,CHF,66.372,CHF,CHF/CHF,66.37,62.24,6/18/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,490252175,5/10/2019,,,CHF,-32.661,CHF,CHF/CHF,-32.66,-30.63,6/19/2019,Debit Note
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,2257886080,5/12/2019,6/11/2019,30,CHF,44.99,CHF,CHF/CHF,44.99,42.19,6/21/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,9264241755,6/25/2019,7/25/2019,30,CHF,33.726,CHF,CHF/CHF,33.73,31.63,7/12/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,8892879665,6/21/2019,7/21/2019,30,CHF,48.35,CHF,CHF/CHF,48.35,45.34,7/17/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,8984387018,6/26/2019,,,CHF,-56.4,CHF,CHF/CHF,-56.4,-52.89,7/19/2019,Debit Note
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,8945106075,7/12/2019,8/11/2019,30,CHF,67.49,CHF,CHF/CHF,67.49,63.29,7/27/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,6035899486,7/11/2019,8/10/2019,30,CHF,53.52,CHF,CHF/CHF,53.52,50.19,8/2/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,4119310748,6/30/2019,7/30/2019,30,CHF,60.13,CHF,CHF/CHF,60.13,56.39,8/3/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,5047086523,6/6/2019,,,CHF,-71.5,CHF,CHF/CHF,-71.5,-67.05,8/8/2019,Debit Note
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,4975084807,6/21/2019,7/21/2019,30,CHF,53.66,CHF,CHF/CHF,53.66,50.32,8/8/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,5069265319,7/17/2019,8/16/2019,30,CHF,32.571,CHF,CHF/CHF,32.57,30.54,8/8/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,1591348507,7/16/2019,8/15/2019,30,CHF,30.678,CHF,CHF/CHF,30.68,28.77,8/13/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,6021345737,7/24/2019,8/23/2019,30,CHF,63.03,CHF,CHF/CHF,63.03,59.11,8/14/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,6081044787,7/1/2019,7/31/2019,30,CHF,69.15,CHF,CHF/CHF,69.15,64.85,8/15/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,2606687167,7/28/2019,8/27/2019,30,CHF,63.17,CHF,CHF/CHF,63.17,59.24,8/22/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,7479584996,7/27/2019,,,CHF,-68.14,CHF,CHF/CHF,-68.14,-63.9,8/25/2019,Debit Note
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7704630542,8/6/2019,9/5/2019,30,CHF,71.72,CHF,CHF/CHF,71.72,67.26,8/26/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,8244115754,8/8/2019,9/7/2019,30,CHF,47.35,CHF,CHF/CHF,47.35,44.4,8/30/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,8513934693,8/3/2019,9/2/2019,30,CHF,30.14,CHF,CHF/CHF,30.14,28.27,8/30/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,5734148267,8/17/2019,9/16/2019,30,CHF,58.36,CHF,CHF/CHF,58.36,54.73,8/30/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,2131644891,8/10/2019,9/9/2019,30,CHF,73.272,CHF,CHF/CHF,73.27,68.71,9/8/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,8329192928,8/18/2019,9/17/2019,30,CHF,30.24,CHF,CHF/CHF,30.24,28.36,9/8/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,5834960951,8/9/2019,9/8/2019,30,CHF,73.9,CHF,CHF/CHF,73.9,69.3,9/12/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,2970425229,8/24/2019,9/23/2019,30,CHF,25.018,CHF,CHF/CHF,25.02,23.46,9/13/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,1066047460,8/16/2019,,,CHF,-48.02,CHF,CHF/CHF,-48.02,-45.03,9/23/2019,Debit Note
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,9077886216,9/8/2019,10/8/2019,30,CHF,30.23,CHF,CHF/CHF,30.23,28.35,9/24/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,3693107595,9/16/2019,10/16/2019,30,CHF,49.244,CHF,CHF/CHF,49.24,46.18,9/26/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,7716386395,9/8/2019,10/8/2019,30,CHF,40.83,CHF,CHF/CHF,40.83,38.29,9/28/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,6120905445,9/3/2019,10/3/2019,30,CHF,78.39,CHF,CHF/CHF,78.39,73.51,9/30/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,8820244040,9/16/2019,10/16/2019,30,CHF,13.79,CHF,CHF/CHF,13.79,12.93,10/9/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7059815504,9/16/2019,10/16/2019,30,CHF,34.2,CHF,CHF/CHF,34.2,32.07,10/14/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,4464050873,9/21/2019,10/21/2019,30,CHF,41.41,CHF,CHF/CHF,41.41,38.83,10/19/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7166847546,9/29/2019,10/29/2019,30,CHF,36.715,CHF,CHF/CHF,36.72,34.44,10/19/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,9111151770,9/26/2019,10/26/2019,30,CHF,44.24,CHF,CHF/CHF,44.24,41.49,10/21/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,7830093771,9/25/2019,10/25/2019,30,CHF,33.736,CHF,CHF/CHF,33.74,31.64,10/21/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,8996690047,9/20/2019,10/20/2019,30,CHF,61.32,CHF,CHF/CHF,61.32,57.51,10/26/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,6662053299,9/27/2019,10/27/2019,30,CHF,79.911,CHF,CHF/CHF,79.91,74.94,10/28/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,7578901700,9/19/2019,10/19/2019,30,CHF,33.25,CHF,CHF/CHF,33.25,31.18,11/4/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,2197484874,10/17/2019,11/16/2019,30,CHF,45.61,CHF,CHF/CHF,45.61,42.77,11/7/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,1069788072,10/17/2019,11/16/2019,30,CHF,20.23,CHF,CHF/CHF,20.23,18.97,11/18/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,1401166886,10/26/2019,11/25/2019,30,CHF,22.47,CHF,CHF/CHF,22.47,21.07,11/22/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,1123460378,11/4/2019,12/4/2019,30,CHF,30.4,CHF,CHF/CHF,30.4,28.51,11/26/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,8200853081,11/13/2019,12/13/2019,30,CHF,60.66,CHF,CHF/CHF,60.66,56.89,11/29/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,110122329,10/23/2019,,,CHF,-32.58,CHF,CHF/CHF,-32.58,-30.55,12/2/2019,Debit Note
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,4639182907,11/19/2019,12/19/2019,30,CHF,53.39,CHF,CHF/CHF,53.39,50.07,12/3/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,7979389932,10/22/2019,11/21/2019,30,CHF,34.49,CHF,CHF/CHF,34.49,32.34,12/4/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,5230964204,11/17/2019,12/17/2019,30,CHF,60.46,CHF,CHF/CHF,60.46,56.7,12/19/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,4326178996,11/19/2019,12/19/2019,30,CHF,27.62,CHF,CHF/CHF,27.62,25.9,12/25/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,2008743204,12/13/2019,1/12/2020,30,CHF,67.27,CHF,CHF/CHF,67.27,63.09,12/28/2019,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,6394170583,11/30/2019,12/30/2019,30,CHF,50.3,CHF,CHF/CHF,50.3,47.17,12/28/2019,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,750410686,11/28/2019,12/28/2019,30,CHF,59.71,CHF,CHF/CHF,59.71,56,12/29/2019,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,7935547524,12/8/2019,1/7/2020,30,CHF,66.27,CHF,CHF/CHF,66.27,62.15,12/29/2019,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,640586737,12/26/2019,1/25/2020,30,CHF,64.18,CHF,CHF/CHF,64.18,60.19,1/19/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,921537339,1/1/2020,,,CHF,-49.84,CHF,CHF/CHF,-49.84,-46.74,1/21/2020,Debit Note
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,3141193485,1/11/2020,,,CHF,-65.81,CHF,CHF/CHF,-65.81,-61.72,2/4/2020,Debit Note
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,5516915703,1/23/2020,2/22/2020,30,CHF,83.32,CHF,CHF/CHF,83.32,78.14,2/6/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,7809215140,12/29/2019,1/28/2020,30,CHF,71.85,CHF,CHF/CHF,71.85,67.38,2/6/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,7991967756,1/17/2020,2/16/2020,30,CHF,72.95,CHF,CHF/CHF,72.95,68.41,2/8/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,4325495042,1/14/2020,2/13/2020,30,CHF,69.26,CHF,CHF/CHF,69.26,64.95,2/18/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,4249623891,1/20/2020,2/19/2020,30,CHF,56.86,CHF,CHF/CHF,56.86,53.32,2/24/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,8262358564,1/18/2020,2/17/2020,30,CHF,47.74,CHF,CHF/CHF,47.74,44.77,3/1/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,6180283846,1/31/2020,3/2/2020,31,CHF,30.9,CHF,CHF/CHF,30.9,28.98,3/7/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,5023901260,1/19/2020,2/18/2020,30,CHF,89.96,CHF,CHF/CHF,89.96,84.36,3/14/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,3085234332,2/10/2020,3/12/2020,31,CHF,34.7,CHF,CHF/CHF,34.7,32.54,3/15/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,3206241507,2/24/2020,3/26/2020,31,CHF,89.44,CHF,CHF/CHF,89.44,83.88,3/17/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7690940975,2/20/2020,3/22/2020,31,CHF,41.11,CHF,CHF/CHF,41.11,38.55,3/20/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,9239905211,2/18/2020,3/20/2020,31,CHF,43.41,CHF,CHF/CHF,43.41,40.71,3/23/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,7142054550,3/9/2020,4/8/2020,30,CHF,56.6,CHF,CHF/CHF,56.6,53.08,4/5/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,2246279141,3/29/2020,4/28/2020,30,CHF,21.4,CHF,CHF/CHF,21.4,20.07,4/8/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,9565132872,3/19/2020,4/18/2020,30,CHF,81.1,CHF,CHF/CHF,81.1,76.06,4/13/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,4682447400,3/2/2020,4/1/2020,30,CHF,79.37,CHF,CHF/CHF,79.37,74.43,4/14/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,3261038883,3/29/2020,4/28/2020,30,CHF,14.63,CHF,CHF/CHF,14.63,13.72,4/23/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,2987359103,3/10/2020,4/9/2020,30,CHF,57.96,CHF,CHF/CHF,57.96,54.35,4/28/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,5908934798,3/23/2020,4/22/2020,30,CHF,85.86,CHF,CHF/CHF,85.86,80.52,4/28/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,633253391,4/1/2020,5/1/2020,30,CHF,50.95,CHF,CHF/CHF,50.95,47.78,4/28/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,374624798,4/5/2020,5/5/2020,30,CHF,37.82,CHF,CHF/CHF,37.82,35.47,4/29/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,8898728087,4/6/2020,5/6/2020,30,CHF,84.15,CHF,CHF/CHF,84.15,78.92,5/8/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,4056508555,4/12/2020,5/12/2020,30,CHF,74.41,CHF,CHF/CHF,74.41,69.78,5/11/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7762178490,4/18/2020,,,CHF,-59.66,CHF,CHF/CHF,-59.66,-55.95,5/14/2020,Debit Note
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,1048699892,4/14/2020,5/14/2020,30,CHF,52.67,CHF,CHF/CHF,52.67,49.39,5/22/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,2498730916,5/5/2020,6/4/2020,30,CHF,42.59,CHF,CHF/CHF,42.59,39.94,5/25/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,2936586357,4/29/2020,5/29/2020,30,CHF,59.78,CHF,CHF/CHF,59.78,56.06,5/30/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,488924814,5/20/2020,6/19/2020,30,CHF,40.54,CHF,CHF/CHF,40.54,38.02,6/11/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,2257886203,5/6/2020,6/5/2020,30,CHF,40.9,CHF,CHF/CHF,40.9,38.36,6/13/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,8711888996,5/19/2020,6/18/2020,30,CHF,55.31,CHF,CHF/CHF,55.31,51.87,6/17/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,5669082717,6/30/2020,7/30/2020,30,CHF,36.26,CHF,CHF/CHF,36.26,34,7/24/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,2487299096,6/21/2020,7/21/2020,30,CHF,48.7,CHF,CHF/CHF,48.7,45.67,8/3/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,3556858849,7/14/2020,8/13/2020,30,CHF,44.48,CHF,CHF/CHF,44.48,41.71,8/7/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,8815421718,7/17/2020,8/16/2020,30,CHF,29.42,CHF,CHF/CHF,29.42,27.59,8/9/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7424212671,7/12/2020,8/11/2020,30,CHF,46.56,CHF,CHF/CHF,46.56,43.66,8/10/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,1591348630,7/15/2020,8/14/2020,30,CHF,51.13,CHF,CHF/CHF,51.13,47.95,8/12/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,7704630665,7/24/2020,8/23/2020,30,CHF,65.2,CHF,CHF/CHF,65.2,61.14,8/13/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,6845688619,7/12/2020,8/11/2020,30,CHF,46.4,CHF,CHF/CHF,46.4,43.51,8/21/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,8329193051,8/7/2020,9/6/2020,30,CHF,43.2,CHF,CHF/CHF,43.2,40.51,8/25/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,1587872770,7/24/2020,8/23/2020,30,CHF,65.55,CHF,CHF/CHF,65.55,61.47,8/28/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,5734148390,8/16/2020,9/15/2020,30,CHF,58.36,CHF,CHF/CHF,58.36,54.73,8/28/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,7356874119,7/15/2020,8/14/2020,30,CHF,56.73,CHF,CHF/CHF,56.73,53.2,8/31/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7152768265,8/23/2020,9/22/2020,30,CHF,81.85,CHF,CHF/CHF,81.85,76.76,9/9/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,2131645014,8/11/2020,9/10/2020,30,CHF,61.06,CHF,CHF/CHF,61.06,57.26,9/10/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7050266960,8/20/2020,9/19/2020,30,CHF,68.16,CHF,CHF/CHF,68.16,63.92,9/12/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,7957458894,8/2/2020,9/1/2020,30,CHF,55.8,CHF,CHF/CHF,55.8,52.33,9/16/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,3491047704,8/29/2020,9/28/2020,30,CHF,63.02,CHF,CHF/CHF,63.02,59.1,9/17/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,9485505476,8/7/2020,9/6/2020,30,CHF,40.18,CHF,CHF/CHF,40.18,37.68,9/20/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,3693107718,9/15/2020,10/15/2020,30,CHF,37.88,CHF,CHF/CHF,37.88,35.52,9/28/2020,Purchase Invoice
Switzerland,AsstrA,Supplier,Credit Suisse,44609308,2440506247,8/24/2020,9/23/2020,30,CHF,82.42,CHF,CHF/CHF,82.42,77.29,10/2/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,7059815627,9/9/2020,10/9/2020,30,CHF,38,CHF,CHF/CHF,38,35.64,10/4/2020,Purchase Invoice
Switzerland,Stena AB,Supplier,Credit Suisse,44609308,7166847669,9/26/2020,10/26/2020,30,CHF,52.45,CHF,CHF/CHF,52.45,49.19,10/13/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,7830093894,9/22/2020,10/22/2020,30,CHF,42.17,CHF,CHF/CHF,42.17,39.55,10/14/2020,Purchase Invoice
Switzerland,Swiss Expo Logistics,Supplier,Credit Suisse,44609308,6662053422,9/20/2020,10/20/2020,30,CHF,61.47,CHF,CHF/CHF,61.47,57.65,10/21/2020,Purchase Invoice
Switzerland,Such Consulting,Supplier,Credit Suisse,44609308,884182829,9/27/2020,10/27/2020,30,CHF,53.05,CHF,CHF/CHF,53.05,49.75,10/22/2020,Purchase Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,7832966701,2/15/2018,3/16/2018,29,USD,83.9,CHF,CHF/USD,90.61,84.97,3/27/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,6211621319,3/8/2018,4/7/2018,30,USD,70.21,CHF,CHF/USD,75.82,71.1,4/26/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,5851010535,4/2/2018,5/2/2018,30,USD,67.32,CHF,CHF/USD,72.71,68.19,5/2/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,4667456100,4/1/2018,5/1/2018,30,USD,53.94,CHF,CHF/USD,58.26,54.64,5/11/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,3161602493,4/8/2018,5/8/2018,30,USD,87.21,CHF,CHF/USD,94.18,88.32,5/16/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,28049572,5/24/2018,6/23/2018,30,USD,72.06,CHF,CHF/USD,77.83,72.99,7/12/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,5876175637,6/14/2018,7/14/2018,30,USD,76.87,CHF,CHF/USD,83.02,77.86,7/23/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,8892879998,6/26/2018,7/26/2018,30,USD,43.52,CHF,CHF/USD,47,44.08,7/23/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,6937126016,7/15/2018,8/14/2018,30,USD,52.74,CHF,CHF/USD,56.96,53.42,8/15/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,2367277314,8/16/2018,9/15/2018,30,USD,36.72,CHF,CHF/USD,39.66,37.19,9/15/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,5834961284,8/14/2018,9/13/2018,30,USD,73.9,CHF,CHF/USD,79.81,74.85,9/16/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,1066047793,8/23/2018,9/22/2018,30,USD,57.62,CHF,CHF/USD,62.23,58.36,9/26/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,6120905778,9/2/2018,10/2/2018,30,USD,86.23,CHF,CHF/USD,93.13,87.34,9/29/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,4852824367,9/9/2018,10/9/2018,30,USD,34.73,CHF,CHF/USD,37.51,35.18,10/10/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,1267973537,10/14/2018,11/13/2018,30,USD,49.84,CHF,CHF/USD,53.83,50.48,11/14/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,2197485207,10/25/2018,11/24/2018,30,USD,54.73,CHF,CHF/USD,59.11,55.43,11/16/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,1401167219,10/29/2018,11/28/2018,30,USD,24.72,CHF,CHF/USD,26.69,25.03,11/26/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,4004477723,10/29/2018,11/28/2018,30,USD,15.5,CHF,CHF/USD,16.74,15.7,11/28/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,8808258351,11/6/2018,12/6/2018,30,USD,66.03,CHF,CHF/USD,71.31,66.87,12/6/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,5485299801,11/5/2018,12/5/2018,30,USD,67.02,CHF,CHF/USD,72.38,67.88,12/21/2018,Sales Invoice
Switzerland,MSA Distribution,Customer,UBS ,67871428,6394170916,11/29/2018,12/29/2018,30,USD,45.27,CHF,CHF/USD,48.89,45.85,12/25/2018,Sales Invoice
Switzerland,Rapid-Tech Distribution Pte Ltd,Customer,ING,25685179,9099988409,12/4/2018,1/3/2019,30,USD,31.62,CHF,CHF/USD,34.15,32.03,12/31/2018,Sales Invoice
